日付,都道府県コード,都道府県名,各地の感染者数_1日ごとの発表数,各地の感染者数_累計,各地の死者数_1日ごとの発表数,各地の死者数_累計,各地の直近1週間の人口10万人あたりの感染者数
2020/2/5,37,香川県,0,0,0,0,0.0
2020/2/6,37,香川県,0,0,0,0,0.0
2020/2/7,37,香川県,0,0,0,0,0.0
2020/2/8,37,香川県,0,0,0,0,0.0
2020/2/9,37,香川県,0,0,0,0,0.0
2020/2/10,37,香川県,0,0,0,0,0.0
2020/2/11,37,香川県,0,0,0,0,0.0
2020/2/12,37,香川県,0,0,0,0,0.0
2020/2/13,37,香川県,0,0,0,0,0.0
2020/2/14,37,香川県,0,0,0,0,0.0
2020/2/15,37,香川県,0,0,0,0,0.0
2020/2/16,37,香川県,0,0,0,0,0.0
2020/2/17,37,香川県,0,0,0,0,0.0
2020/2/18,37,香川県,0,0,0,0,0.0
2020/2/19,37,香川県,0,0,0,0,0.0
2020/2/20,37,香川県,0,0,0,0,0.0
2020/2/21,37,香川県,0,0,0,0,0.0
2020/2/22,37,香川県,0,0,0,0,0.0
2020/2/23,37,香川県,0,0,0,0,0.0
2020/2/24,37,香川県,0,0,0,0,0.0
2020/2/25,37,香川県,0,0,0,0,0.0
2020/2/26,37,香川県,0,0,0,0,0.0
2020/2/27,37,香川県,0,0,0,0,0.0
2020/2/28,37,香川県,0,0,0,0,0.0
2020/2/29,37,香川県,0,0,0,0,0.0
2020/3/1,37,香川県,0,0,0,0,0.0
2020/3/2,37,香川県,0,0,0,0,0.0
2020/3/3,37,香川県,0,0,0,0,0.0
2020/3/4,37,香川県,0,0,0,0,0.0
2020/3/5,37,香川県,0,0,0,0,0.0
2020/3/6,37,香川県,0,0,0,0,0.0
2020/3/7,37,香川県,0,0,0,0,0.0
2020/3/8,37,香川県,0,0,0,0,0.0
2020/3/9,37,香川県,0,0,0,0,0.0
2020/3/10,37,香川県,0,0,0,0,0.0
2020/3/11,37,香川県,0,0,0,0,0.0
2020/3/12,37,香川県,0,0,0,0,0.0
2020/3/13,37,香川県,0,0,0,0,0.0
2020/3/14,37,香川県,0,0,0,0,0.0
2020/3/15,37,香川県,0,0,0,0,0.0
2020/3/16,37,香川県,0,0,0,0,0.0
2020/3/17,37,香川県,1,1,0,0,0.1
2020/3/18,37,香川県,0,1,0,0,0.1
2020/3/19,37,香川県,0,1,0,0,0.1
2020/3/20,37,香川県,0,1,0,0,0.1
2020/3/21,37,香川県,0,1,0,0,0.1
2020/3/22,37,香川県,0,1,0,0,0.1
2020/3/23,37,香川県,0,1,0,0,0.1
2020/3/24,37,香川県,0,1,0,0,0.0
2020/3/25,37,香川県,0,1,0,0,0.0
2020/3/26,37,香川県,0,1,0,0,0.0
2020/3/27,37,香川県,0,1,0,0,0.0
2020/3/28,37,香川県,0,1,0,0,0.0
2020/3/29,37,香川県,0,1,0,0,0.0
2020/3/30,37,香川県,1,2,0,0,0.1
2020/3/31,37,香川県,0,2,0,0,0.1
2020/4/1,37,香川県,0,2,0,0,0.1
2020/4/2,37,香川県,0,2,0,0,0.1
2020/4/3,37,香川県,0,2,0,0,0.1
2020/4/4,37,香川県,0,2,0,0,0.1
2020/4/5,37,香川県,0,2,0,0,0.1
2020/4/6,37,香川県,0,2,0,0,0.0
2020/4/7,37,香川県,0,2,0,0,0.0
2020/4/8,37,香川県,1,3,0,0,0.1
2020/4/9,37,香川県,0,3,0,0,0.1
2020/4/10,37,香川県,1,4,0,0,0.21
2020/4/11,37,香川県,0,4,0,0,0.21
2020/4/12,37,香川県,4,8,0,0,0.63
2020/4/13,37,香川県,11,19,0,0,1.78
2020/4/14,37,香川県,1,20,0,0,1.88
2020/4/15,37,香川県,1,21,0,0,1.88
2020/4/16,37,香川県,1,22,0,0,1.99
2020/4/17,37,香川県,2,24,0,0,2.09
2020/4/18,37,香川県,1,25,0,0,2.2
2020/4/19,37,香川県,1,26,0,0,1.88
2020/4/20,37,香川県,2,28,0,0,0.94
2020/4/21,37,香川県,0,28,0,0,0.84
2020/4/22,37,香川県,0,28,0,0,0.73
2020/4/23,37,香川県,0,28,0,0,0.63
2020/4/24,37,香川県,0,28,0,0,0.42
2020/4/25,37,香川県,0,28,0,0,0.31
2020/4/26,37,香川県,0,28,0,0,0.21
2020/4/27,37,香川県,0,28,0,0,0.0
2020/4/28,37,香川県,0,28,0,0,0.0
2020/4/29,37,香川県,0,28,0,0,0.0
2020/4/30,37,香川県,0,28,0,0,0.0
2020/5/1,37,香川県,0,28,0,0,0.0
2020/5/2,37,香川県,0,28,0,0,0.0
2020/5/3,37,香川県,0,28,0,0,0.0
2020/5/4,37,香川県,0,28,0,0,0.0
2020/5/5,37,香川県,0,28,0,0,0.0
2020/5/6,37,香川県,0,28,0,0,0.0
2020/5/7,37,香川県,0,28,0,0,0.0
2020/5/8,37,香川県,0,28,0,0,0.0
2020/5/9,37,香川県,0,28,0,0,0.0
2020/5/10,37,香川県,0,28,0,0,0.0
2020/5/11,37,香川県,0,28,0,0,0.0
2020/5/12,37,香川県,0,28,0,0,0.0
2020/5/13,37,香川県,0,28,0,0,0.0
2020/5/14,37,香川県,0,28,0,0,0.0
2020/5/15,37,香川県,0,28,0,0,0.0
2020/5/16,37,香川県,0,28,0,0,0.0
2020/5/17,37,香川県,0,28,0,0,0.0
2020/5/18,37,香川県,0,28,0,0,0.0
2020/5/19,37,香川県,0,28,0,0,0.0
2020/5/20,37,香川県,0,28,0,0,0.0
2020/5/21,37,香川県,0,28,0,0,0.0
2020/5/22,37,香川県,0,28,0,0,0.0
2020/5/23,37,香川県,0,28,0,0,0.0
2020/5/24,37,香川県,0,28,0,0,0.0
2020/5/25,37,香川県,0,28,0,0,0.0
2020/5/26,37,香川県,0,28,0,0,0.0
2020/5/27,37,香川県,0,28,0,0,0.0
2020/5/28,37,香川県,0,28,0,0,0.0
2020/5/29,37,香川県,0,28,0,0,0.0
2020/5/30,37,香川県,0,28,0,0,0.0
2020/5/31,37,香川県,0,28,0,0,0.0
2020/6/1,37,香川県,0,28,0,0,0.0
2020/6/2,37,香川県,0,28,0,0,0.0
2020/6/3,37,香川県,0,28,0,0,0.0
2020/6/4,37,香川県,0,28,0,0,0.0
2020/6/5,37,香川県,0,28,0,0,0.0
2020/6/6,37,香川県,0,28,0,0,0.0
2020/6/7,37,香川県,0,28,0,0,0.0
2020/6/8,37,香川県,0,28,0,0,0.0
2020/6/9,37,香川県,0,28,0,0,0.0
2020/6/10,37,香川県,0,28,0,0,0.0
2020/6/11,37,香川県,0,28,0,0,0.0
2020/6/12,37,香川県,0,28,0,0,0.0
2020/6/13,37,香川県,0,28,0,0,0.0
2020/6/14,37,香川県,0,28,0,0,0.0
2020/6/15,37,香川県,0,28,0,0,0.0
2020/6/16,37,香川県,0,28,0,0,0.0
2020/6/17,37,香川県,0,28,0,0,0.0
2020/6/18,37,香川県,0,28,0,0,0.0
2020/6/19,37,香川県,0,28,0,0,0.0
2020/6/20,37,香川県,0,28,0,0,0.0
2020/6/21,37,香川県,0,28,0,0,0.0
2020/6/22,37,香川県,0,28,0,0,0.0
2020/6/23,37,香川県,0,28,0,0,0.0
2020/6/24,37,香川県,0,28,0,0,0.0
2020/6/25,37,香川県,0,28,0,0,0.0
2020/6/26,37,香川県,0,28,0,0,0.0
2020/6/27,37,香川県,0,28,0,0,0.0
2020/6/28,37,香川県,0,28,0,0,0.0
2020/6/29,37,香川県,0,28,0,0,0.0
2020/6/30,37,香川県,0,28,0,0,0.0
2020/7/1,37,香川県,0,28,0,0,0.0
2020/7/2,37,香川県,0,28,0,0,0.0
2020/7/3,37,香川県,0,28,0,0,0.0
2020/7/4,37,香川県,0,28,0,0,0.0
2020/7/5,37,香川県,0,28,0,0,0.0
2020/7/6,37,香川県,0,28,0,0,0.0
2020/7/7,37,香川県,0,28,0,0,0.0
2020/7/8,37,香川県,0,28,0,0,0.0
2020/7/9,37,香川県,0,28,0,0,0.0
2020/7/10,37,香川県,1,29,0,0,0.1
2020/7/11,37,香川県,0,29,0,0,0.1
2020/7/12,37,香川県,0,29,0,0,0.1
2020/7/13,37,香川県,1,30,0,0,0.21
2020/7/14,37,香川県,1,31,0,0,0.31
2020/7/15,37,香川県,1,32,0,0,0.42
2020/7/16,37,香川県,10,42,0,0,1.46
2020/7/17,37,香川県,1,43,0,0,1.46
2020/7/18,37,香川県,1,44,0,0,1.57
2020/7/19,37,香川県,0,44,0,0,1.57
2020/7/20,37,香川県,0,44,0,0,1.46
2020/7/21,37,香川県,0,44,0,0,1.36
2020/7/22,37,香川県,1,45,0,0,1.36
2020/7/23,37,香川県,0,45,0,0,0.31
2020/7/24,37,香川県,0,45,0,0,0.21
2020/7/25,37,香川県,0,45,0,0,0.1
2020/7/26,37,香川県,0,45,0,0,0.1
2020/7/27,37,香川県,0,45,0,0,0.1
2020/7/28,37,香川県,1,46,0,0,0.21
2020/7/29,37,香川県,0,46,0,0,0.1
2020/7/30,37,香川県,0,46,0,0,0.1
2020/7/31,37,香川県,0,46,0,0,0.1
2020/8/1,37,香川県,0,46,0,0,0.1
2020/8/2,37,香川県,0,46,0,0,0.1
2020/8/3,37,香川県,0,46,0,0,0.1
2020/8/4,37,香川県,2,48,0,0,0.21
2020/8/5,37,香川県,5,53,0,0,0.73
2020/8/6,37,香川県,4,57,0,0,1.15
2020/8/7,37,香川県,1,58,0,0,1.26
2020/8/8,37,香川県,1,59,0,0,1.36
2020/8/9,37,香川県,1,60,0,0,1.46
2020/8/10,37,香川県,0,60,0,0,1.46
2020/8/11,37,香川県,0,60,0,0,1.26
2020/8/12,37,香川県,0,60,0,0,0.73
2020/8/13,37,香川県,1,61,1,1,0.42
2020/8/14,37,香川県,1,62,0,1,0.42
2020/8/15,37,香川県,1,63,0,1,0.42
2020/8/16,37,香川県,2,65,0,1,0.52
2020/8/17,37,香川県,2,67,0,1,0.73
2020/8/18,37,香川県,1,68,0,1,0.84
2020/8/19,37,香川県,0,68,0,1,0.84
2020/8/20,37,香川県,3,71,0,1,1.05
2020/8/21,37,香川県,0,71,0,1,0.94
2020/8/22,37,香川県,0,71,0,1,0.84
2020/8/23,37,香川県,0,71,0,1,0.63
2020/8/24,37,香川県,3,74,0,1,0.73
2020/8/25,37,香川県,0,74,0,1,0.63
2020/8/26,37,香川県,1,75,0,1,0.73
2020/8/27,37,香川県,0,75,0,1,0.42
2020/8/28,37,香川県,3,78,0,1,0.73
2020/8/29,37,香川県,0,78,0,1,0.73
2020/8/30,37,香川県,0,78,0,1,0.73
2020/8/31,37,香川県,0,78,0,1,0.42
2020/9/1,37,香川県,1,79,0,1,0.52
2020/9/2,37,香川県,4,83,0,1,0.84
2020/9/3,37,香川県,2,85,0,1,1.05
2020/9/4,37,香川県,0,85,0,1,0.73
2020/9/5,37,香川県,0,85,0,1,0.73
2020/9/6,37,香川県,0,85,0,1,0.73
2020/9/7,37,香川県,1,86,1,2,0.84
2020/9/8,37,香川県,1,87,0,2,0.84
2020/9/9,37,香川県,0,87,0,2,0.42
2020/9/10,37,香川県,1,88,0,2,0.31
2020/9/11,37,香川県,0,88,0,2,0.31
2020/9/12,37,香川県,2,90,0,2,0.52
2020/9/13,37,香川県,0,90,0,2,0.52
2020/9/14,37,香川県,3,93,0,2,0.73
2020/9/15,37,香川県,0,93,0,2,0.63
2020/9/16,37,香川県,0,93,0,2,0.63
2020/9/17,37,香川県,1,94,0,2,0.63
2020/9/18,37,香川県,0,94,0,2,0.63
2020/9/19,37,香川県,0,94,0,2,0.42
2020/9/20,37,香川県,0,94,0,2,0.42
2020/9/21,37,香川県,0,94,0,2,0.1
2020/9/22,37,香川県,0,94,0,2,0.1
2020/9/23,37,香川県,0,94,0,2,0.1
2020/9/24,37,香川県,0,94,0,2,0.0
2020/9/25,37,香川県,0,94,0,2,0.0
2020/9/26,37,香川県,0,94,0,2,0.0
2020/9/27,37,香川県,0,94,0,2,0.0
2020/9/28,37,香川県,0,94,0,2,0.0
2020/9/29,37,香川県,0,94,0,2,0.0
2020/9/30,37,香川県,0,94,0,2,0.0
2020/10/1,37,香川県,0,94,0,2,0.0
2020/10/2,37,香川県,0,94,0,2,0.0
2020/10/3,37,香川県,0,94,0,2,0.0
2020/10/4,37,香川県,0,94,0,2,0.0
2020/10/5,37,香川県,0,94,0,2,0.0
2020/10/6,37,香川県,0,94,0,2,0.0
2020/10/7,37,香川県,0,94,0,2,0.0
2020/10/8,37,香川県,0,94,0,2,0.0
2020/10/9,37,香川県,0,94,0,2,0.0
2020/10/10,37,香川県,1,95,0,2,0.1
2020/10/11,37,香川県,2,97,0,2,0.31
2020/10/12,37,香川県,0,97,0,2,0.31
2020/10/13,37,香川県,0,97,0,2,0.31
2020/10/14,37,香川県,0,97,0,2,0.31
2020/10/15,37,香川県,1,98,0,2,0.42
2020/10/16,37,香川県,1,99,0,2,0.52
2020/10/17,37,香川県,1,100,0,2,0.52
2020/10/18,37,香川県,0,100,0,2,0.31
2020/10/19,37,香川県,0,100,0,2,0.31
2020/10/20,37,香川県,0,100,0,2,0.31
2020/10/21,37,香川県,1,101,0,2,0.42
2020/10/22,37,香川県,1,102,0,2,0.42
2020/10/23,37,香川県,0,102,0,2,0.31
2020/10/24,37,香川県,0,102,0,2,0.21
2020/10/25,37,香川県,0,102,0,2,0.21
2020/10/26,37,香川県,0,102,0,2,0.21
2020/10/27,37,香川県,0,102,0,2,0.21
2020/10/28,37,香川県,0,102,0,2,0.1
2020/10/29,37,香川県,0,102,0,2,0.0
2020/10/30,37,香川県,0,102,0,2,0.0
2020/10/31,37,香川県,0,102,0,2,0.0
2020/11/1,37,香川県,0,102,0,2,0.0
2020/11/2,37,香川県,0,102,0,2,0.0
2020/11/3,37,香川県,0,102,0,2,0.0
2020/11/4,37,香川県,1,103,0,2,0.1
2020/11/5,37,香川県,1,104,0,2,0.21
2020/11/6,37,香川県,0,104,0,2,0.21
2020/11/7,37,香川県,1,105,0,2,0.31
2020/11/8,37,香川県,2,107,0,2,0.52
2020/11/9,37,香川県,0,107,0,2,0.52
2020/11/10,37,香川県,1,108,0,2,0.63
2020/11/11,37,香川県,2,110,0,2,0.73
2020/11/12,37,香川県,3,113,0,2,0.94
2020/11/13,37,香川県,1,114,0,2,1.05
2020/11/14,37,香川県,0,114,0,2,0.94
2020/11/15,37,香川県,1,115,0,2,0.84
2020/11/16,37,香川県,7,122,0,2,1.57
2020/11/17,37,香川県,1,123,0,2,1.57
2020/11/18,37,香川県,3,126,0,2,1.67
2020/11/19,37,香川県,2,128,0,2,1.57
2020/11/20,37,香川県,2,130,0,2,1.67
2020/11/21,37,香川県,2,132,0,2,1.88
2020/11/22,37,香川県,0,132,0,2,1.78
2020/11/23,37,香川県,1,133,0,2,1.15
2020/11/24,37,香川県,0,133,0,2,1.05
2020/11/25,37,香川県,2,135,0,2,0.94
2020/11/26,37,香川県,1,136,0,2,0.84
2020/11/27,37,香川県,3,139,0,2,0.94
2020/11/28,37,香川県,4,143,0,2,1.15
2020/11/29,37,香川県,1,144,0,2,1.26
2020/11/30,37,香川県,4,148,0,2,1.57
2020/12/1,37,香川県,1,149,0,2,1.67
2020/12/2,37,香川県,6,155,0,2,2.09
2020/12/3,37,香川県,1,156,0,2,2.09
2020/12/4,37,香川県,4,160,0,2,2.2
2020/12/5,37,香川県,4,164,1,3,2.2
2020/12/6,37,香川県,1,165,0,3,2.2
2020/12/7,37,香川県,10,175,0,3,2.82
2020/12/8,37,香川県,17,192,0,3,4.5
2020/12/9,37,香川県,4,196,0,3,4.29
2020/12/10,37,香川県,3,199,0,3,4.5
2020/12/11,37,香川県,0,199,0,3,4.08
2020/12/12,37,香川県,1,200,0,3,3.77
2020/12/13,37,香川県,0,200,0,3,3.66
2020/12/14,37,香川県,0,200,0,3,2.62
2020/12/15,37,香川県,1,201,0,3,0.94
2020/12/16,37,香川県,4,205,0,3,0.94
2020/12/17,37,香川県,1,206,0,3,0.73
2020/12/18,37,香川県,0,206,0,3,0.73
2020/12/19,37,香川県,0,206,0,3,0.63
2020/12/20,37,香川県,2,208,0,3,0.84
2020/12/21,37,香川県,1,209,0,3,0.94
2020/12/22,37,香川県,2,211,0,3,1.05
2020/12/23,37,香川県,20,231,0,3,2.72
2020/12/24,37,香川県,27,258,0,3,5.44
2020/12/25,37,香川県,7,265,0,3,6.17
2020/12/26,37,香川県,8,273,0,3,7.01
2020/12/27,37,香川県,9,282,0,3,7.74
2020/12/28,37,香川県,6,288,0,3,8.26
2020/12/29,37,香川県,8,296,0,3,8.89
2020/12/30,37,香川県,5,301,0,3,7.32
2020/12/31,37,香川県,3,304,0,3,4.81
2021/1/1,37,香川県,2,306,0,3,4.29
2021/1/2,37,香川県,2,308,0,3,3.66
2021/1/3,37,香川県,3,311,0,3,3.03
2021/1/4,37,香川県,4,315,0,3,2.82
2021/1/5,37,香川県,8,323,0,3,2.82
2021/1/6,37,香川県,14,337,0,3,3.77
2021/1/7,37,香川県,32,369,0,3,6.8
2021/1/8,37,香川県,34,403,0,3,10.15
2021/1/9,37,香川県,11,414,1,4,11.09
2021/1/10,37,香川県,13,427,0,4,12.13
2021/1/11,37,香川県,14,441,0,4,13.18
2021/1/12,37,香川県,6,447,0,4,12.97
2021/1/13,37,香川県,13,460,0,4,12.87
2021/1/14,37,香川県,17,477,0,4,11.3
2021/1/15,37,香川県,37,514,1,5,11.61
2021/1/16,37,香川県,6,520,0,5,11.09
2021/1/17,37,香川県,8,528,0,5,10.56
2021/1/18,37,香川県,9,537,0,5,10.04
2021/1/19,37,香川県,8,545,1,6,10.25
2021/1/20,37,香川県,10,555,0,6,9.94
2021/1/21,37,香川県,12,567,3,9,9.41
2021/1/22,37,香川県,11,578,2,11,6.69
2021/1/23,37,香川県,6,584,1,12,6.69
2021/1/24,37,香川県,4,588,1,13,6.28
2021/1/25,37,香川県,0,588,0,13,5.33
2021/1/26,37,香川県,9,597,1,14,5.44
2021/1/27,37,香川県,11,608,0,14,5.54
2021/1/28,37,香川県,10,618,0,14,5.33
2021/1/29,37,香川県,6,624,1,15,4.81
2021/1/30,37,香川県,9,633,0,15,5.13
2021/1/31,37,香川県,10,643,0,15,5.75
2021/2/1,37,香川県,12,655,0,15,7.01
2021/2/2,37,香川県,8,663,0,15,6.9
2021/2/3,37,香川県,5,668,0,15,6.28
2021/2/4,37,香川県,8,676,1,16,6.07
2021/2/5,37,香川県,6,682,0,16,6.07
2021/2/6,37,香川県,10,692,0,16,6.17
2021/2/7,37,香川県,5,697,1,17,5.65
2021/2/8,37,香川県,3,700,0,17,4.71
2021/2/9,37,香川県,4,704,0,17,4.29
2021/2/10,37,香川県,2,706,0,17,3.97
2021/2/11,37,香川県,7,713,0,17,3.87
2021/2/12,37,香川県,1,714,0,17,3.35
2021/2/13,37,香川県,1,715,0,17,2.41
2021/2/14,37,香川県,4,719,0,17,2.3
2021/2/15,37,香川県,2,721,1,18,2.2
2021/2/16,37,香川県,3,724,0,18,2.09
2021/2/17,37,香川県,0,724,0,18,1.88
2021/2/18,37,香川県,3,727,0,18,1.46
2021/2/19,37,香川県,1,728,0,18,1.46
2021/2/20,37,香川県,6,734,0,18,1.99
2021/2/21,37,香川県,5,739,0,18,2.09
2021/2/22,37,香川県,2,741,0,18,2.09
2021/2/23,37,香川県,3,744,0,18,2.09
2021/2/24,37,香川県,3,747,0,18,2.41
2021/2/25,37,香川県,0,747,0,18,2.09
2021/2/26,37,香川県,0,747,0,18,1.99
2021/2/27,37,香川県,2,749,0,18,1.57
2021/2/28,37,香川県,1,750,0,18,1.15
2021/3/1,37,香川県,0,750,0,18,0.94
2021/3/2,37,香川県,2,752,0,18,0.84
2021/3/3,37,香川県,0,752,0,18,0.52
2021/3/4,37,香川県,1,753,0,18,0.63
2021/3/5,37,香川県,1,754,0,18,0.73
2021/3/6,37,香川県,1,755,0,18,0.63
2021/3/7,37,香川県,2,757,0,18,0.73
2021/3/8,37,香川県,1,758,0,18,0.84
2021/3/9,37,香川県,2,760,0,18,0.84
2021/3/10,37,香川県,2,762,0,18,1.05
2021/3/11,37,香川県,2,764,0,18,1.15
2021/3/12,37,香川県,0,764,0,18,1.05
2021/3/13,37,香川県,1,765,0,18,1.05
2021/3/14,37,香川県,0,765,0,18,0.84
2021/3/15,37,香川県,0,765,0,18,0.73
2021/3/16,37,香川県,2,767,0,18,0.73
2021/3/17,37,香川県,2,769,0,18,0.73
2021/3/18,37,香川県,3,772,0,18,0.84
2021/3/19,37,香川県,1,773,0,18,0.94
2021/3/20,37,香川県,3,776,0,18,1.15
2021/3/21,37,香川県,0,776,0,18,1.15
2021/3/22,37,香川県,0,776,0,18,1.15
2021/3/23,37,香川県,0,776,0,18,0.94
2021/3/24,37,香川県,0,776,0,18,0.73
2021/3/25,37,香川県,1,777,0,18,0.52
2021/3/26,37,香川県,3,780,0,18,0.73
2021/3/27,37,香川県,2,782,0,18,0.63
2021/3/28,37,香川県,7,789,0,18,1.36
2021/3/29,37,香川県,6,795,0,18,1.99
2021/3/30,37,香川県,13,808,1,19,3.35
2021/3/31,37,香川県,28,836,0,19,6.28
2021/4/1,37,香川県,13,849,0,19,7.53
2021/4/2,37,香川県,23,872,0,19,9.62
2021/4/3,37,香川県,16,888,0,19,11.09
2021/4/4,37,香川県,13,901,0,19,11.72
2021/4/5,37,香川県,13,914,0,19,12.45
2021/4/6,37,香川県,21,935,0,19,13.28
2021/4/7,37,香川県,12,947,0,19,11.61
2021/4/8,37,香川県,8,955,0,19,11.09
2021/4/9,37,香川県,12,967,0,19,9.94
2021/4/10,37,香川県,9,976,0,19,9.21
2021/4/11,37,香川県,9,985,0,19,8.79
2021/4/12,37,香川県,5,990,0,19,7.95
2021/4/13,37,香川県,11,1001,0,19,6.9
2021/4/14,37,香川県,11,1012,0,19,6.8
2021/4/15,37,香川県,16,1028,0,19,7.64
2021/4/16,37,香川県,11,1039,0,19,7.53
2021/4/17,37,香川県,16,1055,0,19,8.26
2021/4/18,37,香川県,6,1061,0,19,7.95
2021/4/19,37,香川県,4,1065,1,20,7.85
2021/4/20,37,香川県,18,1083,0,20,8.58
2021/4/21,37,香川県,18,1101,0,20,9.31
2021/4/22,37,香川県,22,1123,0,20,9.94
2021/4/23,37,香川県,13,1136,0,20,10.15
2021/4/24,37,香川県,9,1145,0,20,9.41
2021/4/25,37,香川県,8,1153,1,21,9.62
2021/4/26,37,香川県,11,1164,0,21,10.36
2021/4/27,37,香川県,16,1180,0,21,10.15
2021/4/28,37,香川県,23,1203,1,22,10.67
2021/4/29,37,香川県,29,1232,0,22,11.4
2021/4/30,37,香川県,26,1258,0,22,12.76
2021/5/1,37,香川県,23,1281,0,22,14.23
2021/5/2,37,香川県,29,1310,0,22,16.42
2021/5/3,37,香川県,14,1324,1,23,16.74
2021/5/4,37,香川県,21,1345,0,23,17.26
2021/5/5,37,香川県,16,1361,0,23,16.53
2021/5/6,37,香川県,21,1382,0,23,15.69
2021/5/7,37,香川県,50,1432,0,23,18.2
2021/5/8,37,香川県,78,1510,0,23,23.95
2021/5/9,37,香川県,55,1565,0,23,26.67
2021/5/10,37,香川県,27,1592,0,23,28.03
2021/5/11,37,香川県,36,1628,0,23,29.6
2021/5/12,37,香川県,56,1684,0,23,33.79
2021/5/13,37,香川県,27,1711,0,23,34.41
2021/5/14,37,香川県,31,1742,1,24,32.43
2021/5/15,37,香川県,47,1789,0,24,29.18
2021/5/16,37,香川県,17,1806,0,24,25.21
2021/5/17,37,香川県,9,1815,0,24,23.33
2021/5/18,37,香川県,17,1832,0,24,21.34
2021/5/19,37,香川県,25,1857,0,24,18.1
2021/5/20,37,香川県,26,1883,0,24,17.99
2021/5/21,37,香川県,17,1900,0,24,16.53
2021/5/22,37,香川県,21,1921,0,24,13.81
2021/5/23,37,香川県,17,1938,0,24,13.81
2021/5/24,37,香川県,9,1947,0,24,13.81
2021/5/25,37,香川県,13,1960,0,24,13.39
2021/5/26,37,香川県,9,1969,0,24,11.72
2021/5/27,37,香川県,6,1975,0,24,9.62
2021/5/28,37,香川県,7,1982,0,24,8.58
2021/5/29,37,香川県,9,1991,0,24,7.32
2021/5/30,37,香川県,5,1996,0,24,6.07
2021/5/31,37,香川県,6,2002,0,24,5.75
2021/6/1,37,香川県,9,2011,1,25,5.33
2021/6/2,37,香川県,7,2018,1,26,5.13
2021/6/3,37,香川県,6,2024,0,26,5.13
2021/6/4,37,香川県,2,2026,0,26,4.6
2021/6/5,37,香川県,6,2032,0,26,4.29
2021/6/6,37,香川県,4,2036,0,26,4.18
2021/6/7,37,香川県,2,2038,0,26,3.77
2021/6/8,37,香川県,3,2041,0,26,3.14
2021/6/9,37,香川県,6,2047,0,26,3.03
2021/6/10,37,香川県,10,2057,0,26,3.45
2021/6/11,37,香川県,4,2061,0,26,3.66
2021/6/12,37,香川県,1,2062,0,26,3.14
2021/6/13,37,香川県,2,2064,1,27,2.93
2021/6/14,37,香川県,2,2066,1,28,2.93
2021/6/15,37,香川県,7,2073,0,28,3.35
2021/6/16,37,香川県,4,2077,1,29,3.14
2021/6/17,37,香川県,1,2078,0,29,2.2
2021/6/18,37,香川県,3,2081,0,29,2.09
2021/6/19,37,香川県,1,2082,0,29,2.09
2021/6/20,37,香川県,0,2082,1,30,1.88
2021/6/21,37,香川県,0,2082,0,30,1.67
2021/6/22,37,香川県,1,2083,0,30,1.05
2021/6/23,37,香川県,1,2084,0,30,0.73
2021/6/24,37,香川県,0,2084,0,30,0.63
2021/6/25,37,香川県,6,2090,0,30,0.94
2021/6/26,37,香川県,0,2090,0,30,0.84
2021/6/27,37,香川県,2,2092,0,30,1.05
2021/6/28,37,香川県,0,2092,0,30,1.05
2021/6/29,37,香川県,2,2094,0,30,1.15
2021/6/30,37,香川県,2,2096,1,31,1.26
2021/7/1,37,香川県,0,2096,0,31,1.26
2021/7/2,37,香川県,1,2097,0,31,0.73
2021/7/3,37,香川県,1,2098,0,31,0.84
2021/7/4,37,香川県,1,2099,0,31,0.73
2021/7/5,37,香川県,0,2099,0,31,0.73
2021/7/6,37,香川県,4,2103,0,31,0.94
2021/7/7,37,香川県,0,2103,0,31,0.73
2021/7/8,37,香川県,2,2105,0,31,0.94
2021/7/9,37,香川県,6,2111,0,31,1.46
2021/7/10,37,香川県,2,2113,0,31,1.57
2021/7/11,37,香川県,4,2117,0,31,1.88
2021/7/12,37,香川県,1,2118,0,31,1.99
2021/7/13,37,香川県,1,2119,0,31,1.67
2021/7/14,37,香川県,3,2122,0,31,1.99
2021/7/15,37,香川県,1,2123,0,31,1.88
2021/7/16,37,香川県,4,2127,0,31,1.67
2021/7/17,37,香川県,1,2128,0,31,1.57
2021/7/18,37,香川県,3,2131,0,31,1.46
2021/7/19,37,香川県,0,2131,0,31,1.36
2021/7/20,37,香川県,4,2135,0,31,1.67
2021/7/21,37,香川県,8,2143,0,31,2.2
2021/7/22,37,香川県,4,2147,1,32,2.51
2021/7/23,37,香川県,4,2151,0,32,2.51
2021/7/24,37,香川県,4,2155,0,32,2.82
2021/7/25,37,香川県,5,2160,0,32,3.03
2021/7/26,37,香川県,2,2162,0,32,3.24
2021/7/27,37,香川県,8,2170,0,32,3.66
2021/7/28,37,香川県,11,2181,0,32,3.97
2021/7/29,37,香川県,33,2214,0,32,7.01
2021/7/30,37,香川県,15,2229,0,32,8.16
2021/7/31,37,香川県,43,2272,0,32,12.24
2021/8/1,37,香川県,34,2306,0,32,15.27
2021/8/2,37,香川県,28,2334,0,32,17.99
2021/8/3,37,香川県,29,2363,0,32,20.19
2021/8/4,37,香川県,27,2390,0,32,21.86
2021/8/5,37,香川県,33,2423,0,32,21.86
2021/8/6,37,香川県,41,2464,0,32,24.58
2021/8/7,37,香川県,59,2523,0,32,26.26
2021/8/8,37,香川県,50,2573,0,32,27.93
